@relation FeatureVectors

@attribute sourceLine numeric
@attribute uniOPERATORCount numeric
@attribute uniOperandCount numeric
@attribute totalOPERATORCount numeric
@attribute totalOperandCount numeric
@attribute totalMethodInvocCount numeric
@attribute libraryMethodInvocCount numeric
@attribute localMethodInvocCount numeric
@attribute otherMethodInvocCount numeric
@attribute totalParameterCount numeric
@attribute isLocalClone numeric
@attribute simFileName numeric
@attribute simMaskedFileName numeric
@attribute simMethodName numeric
@attribute simTotalParaName numeric
@attribute simMaxParaName numeric
@attribute simTotalParaType numeric
@attribute isSameBlockInfo numeric
@attribute simCloneFragments numeric
@attribute this_or_super numeric
@attribute assignment numeric
@attribute identifier numeric
@attribute if_then_statement numeric
@attribute if_then_else_statement numeric
@attribute switch_statement numeric
@attribute while_statement numeric
@attribute do_statement numeric
@attribute for_statement numeric
@attribute consistency numeric

@data
19,11,14,31,25,8,1,7,0,9,1,1,0,1,1,1,1,0,0.71,0,5,0,0,0,0,0,0,0,0
19,11,14,31,25,8,1,7,0,9,1,1,0,1,1,1,1,0,0.71,0,5,0,0,0,0,0,0,0,0
19,11,14,31,25,8,1,7,0,9,1,1,0,1,1,1,1,0,0.71,0,5,0,0,0,0,0,0,0,0
19,11,14,31,25,8,1,7,0,9,1,1,0,1,1,1,1,0,0.71,0,5,0,0,0,0,0,0,0,0
19,11,14,31,25,8,1,7,0,9,1,1,0,1,1,1,1,0,0.71,0,5,0,0,0,0,0,0,0,0
19,11,14,31,25,8,1,7,0,9,1,1,0,1,1,1,1,0,0.71,0,5,0,0,0,0,0,0,0,0
46,22,25,74,73,12,3,9,0,20,1,1,0,0.2,1,1,1,1,0.71,0,7,6,0,0,0,0,0,0,0
18,19,19,50,41,6,6,0,0,3,1,1,0,1,1,1,1,1,0.8,0,0,4,3,0,0,0,0,0,0
13,17,13,48,28,6,6,0,0,1,1,1,0,1,1,1,1,1,0.769231,0,0,3,2,0,0,0,0,0,0
13,17,13,48,28,6,6,0,0,1,1,1,0,1,1,1,1,1,0.769231,0,0,3,2,0,0,0,0,0,0
14,15,16,35,26,5,4,0,1,2,1,1,0,1,1,1,1,1,0.72,0,0,3,2,0,0,0,0,0,0
14,9,11,28,28,4,4,0,0,6,1,1,0,1,4.571428,1,5.5,1,1,0,0,4,3,0,0,0,0,0,0
12,10,14,25,23,5,2,0,3,4,1,1,0,1,1,1,1,1,0.8,0,0,3,0,0,0,0,0,1,0
20,17,20,42,33,7,5,1,1,7,0,0.603774,1,0.266667,0.272727,0.090909,0.272727,0,0.78,0,1,5,3,0,0,0,0,1,0
11,18,17,40,29,8,5,2,1,5,0,0.581818,1,0.181818,0.485714,0.2,1.285714,1,0.7,0,0,2,2,0,0,0,0,1,0
11,18,17,40,29,8,5,2,1,5,0,0.581818,1,0.181818,0.485714,0.2,1.285714,1,0.7,0,0,2,2,0,0,0,0,1,0
11,18,17,40,29,8,5,2,1,5,0,0.581818,1,0.181818,0.485714,0.2,1.285714,1,0.7,0,0,2,2,0,0,0,0,1,0
